Wave Vector	Branch 1	Branch 2	Branch 3	Branch 4	Branch 5	Branch 6	Branch 7	Branch 8	Branch 9	Branch 10	Branch 11	Branch 12	Branch 13	Branch 14	Branch 15	Branch 16	Branch 17	Branch 18	Branch 19	Branch 20	Branch 21	Branch 22	Branch 23	Branch 24	Branch 25	Branch 26	Branch 27	Branch 28	Branch 29	Branch 30	Branch 31	Branch 32	Branch 33	Branch 34	Branch 35	Branch 36	Branch 37	Branch 38	Branch 39	Branch 40	Branch 41	Branch 42	Branch 43	Branch 44	Branch 45	Branch 46	Branch 47	Branch 48	Branch 49	Branch 50	Branch 51	Branch 52	Branch 53	Branch 54	Branch 55	Branch 56	Branch 57	Branch 58	Branch 59	Branch 60	Branch 61	Branch 62	Branch 63	Branch 64	Branch 65	Branch 66	Branch 67	Branch 68	Branch 69	Branch 70	Branch 71	Branch 72	Branch 73	Branch 74	Branch 75	Branch 76	Branch 77	Branch 78	Branch 79	Branch 80	Branch 81	Branch 82	Branch 83	Branch 84	Branch 85	Branch 86	Branch 87	Branch 88	Branch 89	Branch 90
0.3626661	-0.4025717985	1.0104183096	1.4547397834	1.7916408297	2.102046928	2.4010449461	2.6014516761	2.7372764708	2.9013491816	3.432016319	3.6026465981	3.8928452105	3.9965995387	4.1735655185	4.4418191679	4.6118188685	4.9312811594	5.2088517639	5.4528163557	5.7258507673	5.895967637	6.2042491889	6.4636349572	6.7482589703	6.9171768399	7.0806852002	7.2403961545	7.476788304	7.6312767433	7.8028270606	7.9936863921	8.1830243496	8.3195281434	8.628217411	8.7070680853	8.9948416866	9.2047236078	9.4225922153	9.6520297369	10.0211227142	10.3218429999	10.7278276936	11.2548966684	11.3426360739	11.4327336627	11.8549140653	12.0247706125	12.2306158786	12.6665716972	12.9608507184	13.1657324764	13.6312378403	13.8415612602	14.0865055821	14.228664382	14.7715252866	14.9799301524	15.1698106062	15.5777477659	15.699537959	15.8586694501	16.2243123281	16.7396460163	17.1859521174	17.3692211818	17.811796666	18.1663284702	18.9194430427	19.6459546151	20.6800514684	21.2465571637	21.6733655062	22.3349177799	23.1931647252	23.4431838847	24.4787196273	24.9193893488	25.3312394078	25.5547889036	25.8425791539	26.0145254055	26.4544365277	27.0164604689	27.626561917	27.9510026707	29.0743549389	29.986800616	30.5625874125	30.9919612496	35.2914031166
0.3653971	-0.4314695291	0.9316386599	1.3906270786	1.7663536844	2.0669100965	2.3876962906	2.5831783171	2.7333379478	2.900931454	3.4295061361	3.6101963378	3.8835563454	4.0187506506	4.1708951064	4.4377934807	4.6227105461	4.9488760454	5.2055394723	5.4524482408	5.7306877422	5.9085837701	6.1873834107	6.4518495253	6.7241367299	6.9159460009	7.0815063842	7.2478263986	7.4716647154	7.6279108889	7.8031508435	7.9911314452	8.1745603984	8.3106013804	8.6287603942	8.6983214689	8.993944454	9.200280785	9.4197440397	9.6545993395	10.0285385823	10.3166243009	10.7149511828	11.2484262499	11.3420267298	11.4224689574	11.8560267805	12.0320020812	12.2402112402	12.6558484557	12.9438678881	13.158072801	13.6217528529	13.8311783363	14.0849408371	14.2383305898	14.7618350422	14.9749691738	15.1578520793	15.5557304832	15.7038431286	15.8432561308	16.2247557701	16.7266106176	17.1665089278	17.3693335175	17.8086090896	18.1659767417	18.9201929199	19.6543442192	20.6606460678	21.2437997986	21.6593048749	22.3306786815	23.1191925911	23.4168406484	24.4329486573	24.9188191217	25.3184905479	25.5537005964	25.8171119815	25.9956387918	26.4577622725	27.0019686765	27.6137422448	27.950898549	29.0633889189	29.9757019357	30.555185087	30.9749422158	35.2347579395
0.3681280	-0.4491499492	0.8518079999	1.3216666821	1.7405849785	2.0238384334	2.3735534551	2.567093031	2.7323936207	2.9006932648	3.4283084569	3.6192427742	3.8690690099	4.0387772163	4.1757570427	4.4328834242	4.6340858704	4.9613411073	5.2065717486	5.4525332815	5.7356578947	5.9196931206	6.1722114941	6.4396379624	6.6995912463	6.9114185634	7.0829430216	7.2556244512	7.4675476204	7.6213672776	7.80257789	7.9868795361	8.168549819	8.3019471512	8.6273337854	8.6894615489	8.9928410832	9.1952127577	9.4157995054	9.6583324999	10.0357505461	10.3122394593	10.7014664229	11.2412320286	11.3403626761	11.4154449228	11.8572371557	12.0381208781	12.249170661	12.6452126423	12.9259863644	13.1514487439	13.610630697	13.820198695	14.0855775283	14.2496909538	14.7499407923	14.9677326102	15.1449732573	15.5294834147	15.7092999379	15.831971763	16.2233856262	16.7116765907	17.1463468389	17.3691001133	17.8063371648	18.1652882814	18.9210425222	19.6634678882	20.6365110823	21.2410359392	21.6446025153	22.3252930672	23.0423572223	23.3919684634	24.3893209464	24.9180802634	25.3063828857	25.5519000117	25.7913482328	25.9794334699	26.4608196373	26.9889776101	27.6000703069	27.95090761	29.0520928297	29.9651540663	30.5470241435	30.9558602865	35.1762164708
0.3708590	-0.4554576776	0.7715908644	1.248043359	1.71430896	1.9746045539	2.3586719662	2.5547429857	2.7331258463	2.900003029	3.4285310969	3.6297134409	3.8504614464	4.0558243221	4.1878643072	4.4269319914	4.6455835745	4.9682698943	5.2111592966	5.453704178	5.7403497159	5.92812891	6.1598285321	6.4275199232	6.6758659692	6.9034186791	7.0839331548	7.2627696343	7.4650695207	7.6127341951	7.8005138602	7.9808537211	8.165092064	8.2937679364	8.6238274286	8.6805341913	8.9920693174	9.1897698371	9.4100844741	9.6635818425	10.0427130105	10.3083732633	10.6878999456	11.2332545041	11.3378616353	11.4118166611	11.8585341097	12.0429450504	12.2572627512	12.6347093075	12.9080436482	13.1457239586	13.5980289219	13.8092160205	14.0882189022	14.2626771639	14.7356733469	14.9579823784	15.1313704784	15.4998987295	15.7155726854	15.8249098004	16.2203318891	16.6948227614	17.125932982	17.3685463819	17.8050678115	18.1642641171	18.9219971621	19.6733013754	20.6072693006	21.238424446	21.6295953724	22.3187609225	22.9657979741	23.3685410245	24.3483130055	24.9172394167	25.2952768144	25.5492098959	25.7657010098	25.9659493021	26.4635649346	26.9774152096	27.5857647273	27.9511069187	29.0405839296	29.9552309145	30.538107463	30.9351503499	35.116731046
0.3735899	-0.4502189335	0.6915750357	1.1699672636	1.6871303088	1.9217426596	2.3433785559	2.5465913113	2.7341727003	2.8988014316	3.4302678015	3.6412726463	3.8289898878	4.0699559403	4.2057216783	4.4198275091	4.6568254962	4.9702751983	5.2171856022	5.4568261914	5.7442557488	5.9325009143	6.1516096839	6.4161604494	6.6536613668	6.8927148952	7.0831229465	7.2681571525	7.4647637906	7.6034137714	7.7963959934	7.9731567838	8.1640560142	8.2862556199	8.6183701953	8.6715486312	8.9921154216	9.1841825421	9.4021589231	9.6705454821	10.0494292111	10.304490281	10.6749258271	11.2245020064	11.3351190007	11.4112049363	11.8598547342	12.0463737094	12.2642953886	12.6243432931	12.8908895815	13.1407767081	13.5842202874	13.7987621628	14.0925813209	14.2771820825	14.718956432	14.9455086334	15.1172785369	15.4682892426	15.7222335776	15.8218945776	16.2157718395	16.6761254898	17.1057684535	17.3677126393	17.8048187344	18.1629259708	18.9230589454	19.6838148172	20.5728401782	21.2361448314	21.6146593744	22.3111794822	22.8923142931	23.346624017	24.3101570057	24.9163656221	25.2854603657	25.5454539644	25.7406223797	25.9550555988	26.4659988075	26.9671554462	27.5710859689	27.9515553059	29.0289838986	29.9459796077	30.5284467511	30.9133594487	35.0572938988
0.3763209	-0.4334174519	0.612291961	1.0876080782	1.6582782273	1.8684248205	2.3281691963	2.542299811	2.7342976095	2.8974575548	3.4335576887	3.6532961653	3.8059580025	4.0818215537	4.2271474734	4.4115181547	4.6674375275	4.9685853956	5.2218467142	5.4627899502	5.7467610671	5.9318098476	6.1486892702	6.4063815123	6.633425079	6.8803526791	7.0792147451	7.2709689237	7.4667512578	7.5950156034	7.7898252628	7.9639828203	8.1651732532	8.2795661893	8.6112833952	8.6625608607	8.9933098885	9.1786528075	9.3918994204	9.6792112076	10.0559476149	10.299897354	10.6633086164	11.2150859475	11.332810832	11.4129517053	11.8610940744	12.0483897321	12.2701240198	12.6141176647	12.8752886315	13.1365261778	13.5695955039	13.7892153188	14.0983723425	14.2930522048	14.6998395068	14.9301615747	15.102965116	15.4361494923	15.7288331668	15.8226005554	16.2099262222	16.6557882669	17.086343388	17.3666512671	17.8055396983	18.1613151214	18.9242246797	19.694970305	20.5335431254	21.23437162	21.6001717047	22.3027593521	22.8241016494	23.3263349628	24.2749341383	24.9155263319	25.2771417821	25.5404491167	25.7166209608	25.9465080283	26.468152845	26.9580463867	27.5563277228	27.9522876732	29.0174240321	29.9374299614	30.5180764784	30.8911162929	34.9989139757
0.3790518	-0.4053721075	0.534246153	1.0010355734	1.626873706	1.8181038608	2.3135267926	2.5411469936	2.7325177663	2.8965547298	3.4383565351	3.6647696043	3.7827987066	4.0920586214	4.2499109821	4.4020963123	4.6770669219	4.9644598676	5.2227482948	5.47203651	5.7471732067	5.9263945699	6.1510921026	6.3991476735	6.6154944371	6.8673126172	7.0711791359	7.2710498398	7.4703770821	7.5892699065	7.7806683599	7.9535308017	8.1681269325	8.273791492	8.6029798366	8.6537550117	8.9957686784	9.1733593125	9.3794942673	9.6893586522	10.0623552115	10.2938700062	10.653787353	11.205220652	11.3314055674	11.4164067792	11.8621186958	12.0490647347	12.2746579458	12.6040845604	12.8618255475	13.1329359337	13.5546350548	13.7807767703	14.1053269272	14.3100816157	14.6785312264	14.9119110736	15.0887228319	15.4049355649	15.734990359	15.8265945229	16.2030538181	16.6341620987	17.0680932193	17.3654233538	17.8071190714	18.1594901198	18.925483621	19.706717141	20.4901508154	21.23324315	21.5864694677	22.2938241067	22.7626136662	23.3078045747	24.2426593445	24.9147817333	25.2704480753	25.5340090984	25.6942607182	25.9399974352	26.4700751416	26.9499340099	27.5418049915	27.9533114432	29.0060502013	29.9296019149	30.5070740801	30.8690911262	34.9425926117
0.3817828	-0.3669692792	0.4579663754	0.9101870939	1.5927481822	1.7736286562	2.2998209762	2.5423201366	2.7282613024	2.8966256259	3.4445347524	3.6738851712	3.7615467722	4.1010103778	4.271845118	4.3920414789	4.6854031488	4.9588322632	5.2188140263	5.484053858	5.7449073667	5.9182578526	6.1573468816	6.3954837195	6.6001726792	6.8543838365	7.0584078852	7.2689630259	7.4742248708	7.5878034153	7.7691249583	7.9419708973	8.172592453	8.2689397274	8.5938838675	8.6454456924	8.9993934405	9.1684660542	9.3653780556	9.7006044573	10.0687688195	10.2858263741	10.6469147434	11.1951916852	11.3310866799	11.4210385089	11.862785681	12.0485612753	12.2778670665	12.5943860878	12.8508314824	13.1300021765	13.5398583995	13.7735003234	14.1132099347	14.3280036239	14.6554311262	14.8909257958	15.0748585141	15.3758927596	15.7404686546	15.8333185502	16.1954448836	16.6117500068	17.051366957	17.3640950467	17.8093943053	18.1575235554	18.9268153843	19.71898294	20.4438691125	21.2328334793	21.5738187194	22.2847851029	22.7085701557	23.2911493013	24.2133422538	24.9141784631	25.2654264404	25.5259824356	25.6741203451	25.9351893941	26.4718163348	26.9426823609	27.5278399177	27.9546048499	28.9950268263	29.9225111184	30.4955841966	30.8479478971	34.8892995306
0.3845137	-0.3200095433	0.3841083508	0.8148813017	1.5575175607	1.736081068	2.2873042075	2.5450471698	2.7214925393	2.8979287346	3.4518976042	3.6770966984	3.745875228	4.1087455769	4.2903107126	4.3828186521	4.6922095524	4.9522267262	5.210526563	5.4972838984	5.7399413362	5.9101565632	6.1650839443	6.3962485436	6.587783072	6.8421365319	7.0408625406	7.2656422733	7.4768227151	7.5915661753	7.7557532384	7.929467297	8.1782333858	8.2649349788	8.5844085248	8.6379919461	9.0039170152	9.1641266727	9.3501490689	9.7124593066	10.0753241464	10.2754944519	10.642905504	11.1853163118	11.3318112641	11.4264183017	11.8629687178	12.0471256587	12.2797915345	12.5852583554	12.8423559497	13.1277328968	13.5257693996	13.7673444042	14.1217969626	14.3464746087	14.6311569425	14.8676465808	15.0616812902	15.3499399362	15.7451891232	15.8420871648	16.1874145423	16.5891929286	17.0364140584	17.3627339157	17.8121649207	18.1554981075	18.9281884455	19.7316578241	20.3962481624	21.23313519	21.562404002	22.2760905616	22.6620916123	23.2764553895	24.1870219166	24.9137441338	25.2620453554	25.5163435534	25.6566984929	25.9317540518	26.4734174641	26.936189805	27.514746754	27.9561170052	28.9845389787	29.9161729208	30.4838414876	30.8282942098	34.8399505203
0.3872447	-0.2677598583	0.3136779118	0.7148943201	1.5246370786	1.7045394225	2.2761491865	2.5486357536	2.7127059468	2.9003753329	3.4602132965	3.6702105583	3.7400812664	4.1151655398	4.3012801594	4.3778125144	4.6973661072	4.9448491253	5.1995204565	5.5095465202	5.7333382553	5.9041957654	6.172049774	6.4017134167	6.5787184337	6.8309325475	7.0191648544	7.261951646	7.4775740353	7.6001665725	7.7414582727	7.9162317047	8.1846815457	8.2616381668	8.5749677751	8.6316834211	9.0089672949	9.1604801825	9.3345011766	9.724375366	10.0821597271	10.2630021085	10.6415673338	11.1759152258	11.33339069	11.4321729352	11.8625910131	12.0450662458	12.2805532294	12.5769881661	12.8361987266	13.1261229459	13.5128142563	13.7622221526	14.1308420439	14.3650433365	14.6065654634	14.8428242387	15.0494925527	15.3276241485	15.7491768872	15.852128117	16.1792976208	16.5672393865	17.0233897373	17.361405617	17.8152067791	18.1535021262	18.9295597197	19.7445680505	20.3490576456	21.2340565892	21.5523392329	22.2681595217	22.6229063188	23.2637726876	24.1637795981	24.9134840551	25.2601927602	25.505318192	25.6422873127	25.9293866214	26.4749008808	26.9304003315	27.5028175996	27.9577699736	28.974791648	29.9106049412	30.4721836338	30.8106379768	34.7953878753
0.3899756	-0.2158346927	0.2484997872	0.6101063715	1.498008007	1.6771518874	2.2664855155	2.5524822799	2.7027803397	2.9036124717	3.4692315475	3.6549728678	3.7425558658	4.1201065841	4.3010543758	4.3806653359	4.7009097838	4.9367981004	5.1878975697	5.5187475201	5.7271393383	5.9010801454	6.1768685771	6.4110935903	6.5734623546	6.8209511091	6.9945754843	7.2584613119	7.4768874632	7.6118987095	7.7274681856	7.9025847438	8.1915244787	8.2588832649	8.5659861061	8.6266650656	9.0141277312	9.1576353413	9.3191813269	9.7357801785	10.0893889904	10.2488586835	10.6423522023	11.1672985988	11.3355499012	11.4379463672	11.8616602983	12.042717256	12.2803623801	12.5698412943	12.8319900749	13.1251306768	13.5013586976	13.7580377051	14.1400370583	14.3830991942	14.5827646427	14.817511772	15.0385795364	15.3091515018	15.7524911462	15.8626339768	16.1714461417	16.5467043224	17.0123730002	17.3601710735	17.81828674	18.1516249765	18.9308756711	19.7574353446	20.3041708941	21.2354322452	21.5436920764	22.2613200233	22.5905648992	23.2531160452	24.1437358939	24.9133811557	25.259670216	25.4934662952	25.6308923781	25.9278197494	26.4762652785	26.9253083849	27.4923105601	27.9594632744	28.966005269	29.9058283013	30.4610459491	30.7953605372	34.756364311
0.3927065	-0.1729147248	0.1917813877	0.500717537	1.4803883155	1.6523263878	2.2584209102	2.556084258	2.6927795489	2.9071632438	3.4786711557	3.6367533031	3.7481539293	4.12343848	4.2920191962	4.3895529896	4.7030472967	4.9283427109	5.1775414415	5.5236979659	5.7232643861	5.900370396	6.1792641319	6.4224466802	6.5724722991	6.8122285162	6.96890971	7.2554619583	7.4755339012	7.6243639483	7.7153239816	7.8890225907	8.19830506	8.2565204684	8.5578894449	8.6229247968	9.0189857497	9.1556426402	9.3049692544	9.7461034999	10.0970470674	10.2338710096	10.6444971918	11.159759508	11.3379669067	11.4433802659	11.8602949682	12.0403953442	12.2795095756	12.5639992821	12.8292885751	13.1246631391	13.4916828147	13.7547071074	14.1489681541	14.3998019956	14.5611065257	14.7930327911	15.029210889	15.2944757906	15.7551810936	15.8727937359	16.164229001	16.5284218711	17.0033897475	17.3590842813	17.8211770748	18.1499523595	18.9320752662	19.7698214333	20.2634913591	21.2370435136	21.5365103322	22.255770551	22.5646109451	23.2444720736	24.1270380636	24.9133994665	25.26018513	25.4816489429	25.6222699083	25.9268295158	26.4774856002	26.9209558579	27.4834416989	27.9610811862	28.9584069283	29.9018675154	30.4509332129	30.782712379	34.723530622
0.3954375	-0.1465856928	0.1462350001	0.387540258	1.4724755718	1.629377963	2.252047765	2.5590670261	2.6837707996	2.9105381715	3.4881419029	3.6189042232	3.7539248243	4.125183695	4.2799704275	4.3997495752	4.7041194299	4.9201264347	5.1696074488	5.5247071567	5.7222859079	5.9011436249	6.1797714485	6.4332646565	6.5757178431	6.8047369548	6.9444734306	7.2530751984	7.4741301452	7.6349400972	7.7067836736	7.8762985222	8.2045242819	8.2544629223	8.5510834707	8.6203294378	9.0231695824	9.1544587206	9.2926675218	9.7548050095	10.1049851292	10.2190869152	10.6471868852	11.1535671046	11.3403049956	11.4481137362	11.8587260805	12.0383618593	12.2783369393	12.5595339271	12.8276664335	13.124576694	13.4839880055	13.7521670525	14.157082124	14.4140415307	14.543109848	14.770957785	15.0216307903	15.2834084369	15.757272599	15.8818104346	16.1580295565	16.5131939859	16.9964347045	17.3581907504	17.8236691439	18.148561811	18.9330947892	19.7810694079	20.228924473	21.2386457157	21.5308407119	22.2515751054	22.5446833894	23.2378090364	24.1138423687	24.9134907935	25.26134903	25.470896946	25.6160552749	25.9262369661	26.4785180031	26.9174208095	27.4763814806	27.9625028623	28.9522173251	29.8987490607	30.442371681	30.7728305524	34.6974269293
0.3981684	-0.1307205215	0.1065867866	0.2724122307	1.4725883922	1.6089564128	2.2474413359	2.5612148489	2.6766762407	2.9133007423	3.496942184	3.6034617807	3.7586010402	4.1256485274	4.2690913907	4.408324624	4.7045204058	4.9131324584	5.1643827882	5.5233640517	5.7232783943	5.902461397	6.1792617012	6.4415409559	6.5818746344	6.7985644895	6.9239797469	7.2513484363	7.4730186298	7.6415056333	7.7030412689	7.8655078382	8.2096383431	8.2527369492	8.5459279672	8.61868342	9.0263755476	9.1539217887	9.283080895	9.7614071009	10.1126593135	10.2058692138	10.6496854765	11.1489555965	11.3422462826	11.4518017412	11.8572630208	12.0368029137	12.2771912244	12.5564247051	12.8267662947	13.1246965769	13.4784100182	13.7503755887	14.1636914941	14.4246013657	14.5301565705	14.7530790677	15.01604946	15.2757166545	15.7587721285	15.8889305113	16.1532317242	16.5017349221	16.9914888258	17.3575265059	17.8255858471	18.1475185737	18.9338741279	19.7902824587	20.2023522206	21.2399993095	21.5267351852	22.2486913924	22.5305515199	23.233087792	24.1042950892	24.9136035332	25.2626983017	25.4622558689	25.6118916356	25.9259069248	26.4793091945	26.9147991077	27.4712554579	27.9636146131	28.9476345045	29.8964988008	30.4358508004	30.7657701897	34.6784770233
0.4008994	-0.1068176273	0.0597417262	0.1580964992	1.4766621022	1.5935887063	2.2446560942	2.5624723744	2.6721665646	2.9151067722	3.5037069606	3.5924723793	3.7615932495	4.1254523614	4.261786108	4.413888698	4.7046026647	4.9084098269	5.1615554368	5.5216030036	5.7247009059	5.9035734789	6.1785687345	6.4464560673	6.5879647579	6.7942051054	6.9102226782	7.2503038736	7.4723345746	7.644065837	7.7029627658	7.858072985	8.2130662899	8.2515165048	8.5427096913	8.6177911721	9.0283848762	9.1537739804	9.2769535598	9.7655315837	10.1187779695	10.1961524144	10.6514228722	11.1461092787	11.3435277891	11.4541497277	11.8562236059	12.0358310979	12.2763697742	12.5546036773	12.8263288496	13.1248524218	13.4750332479	13.7493084314	14.1680608592	14.4307434035	14.5228270948	14.7412806083	15.0126306728	15.2711939018	15.759675857	15.8935055794	16.1501834436	16.4946131034	16.9885313767	17.3571175224	17.8267922862	18.1468720499	18.9343636809	19.7964207043	20.1855183673	21.2409022009	21.524245471	22.2470228608	22.5220994844	23.2302720284	24.0985149982	24.9136921088	25.2637586613	25.4566410917	25.6095043926	25.9257455562	26.4798083871	26.9131821337	27.4681479741	27.9643229323	28.9448164346	29.8951387081	30.4317664534	30.7615397723	34.6669850969
0.4036303	-0.0141396458	-0.010369913	-0.0095651531	1.4790682954	1.5875879798	2.2437241831	2.5628808882	2.670623575	2.9157344122	3.5063677441	3.5883645151	3.7626193914	4.1252839221	4.25923789	4.4158062083	4.7046026755	4.9067403257	5.1606785557	5.5208471413	5.725324642	5.9039994646	6.1782694712	6.4480511317	6.5905251187	6.7925746337	6.9053667337	7.249954185	7.4721066211	7.6445564248	7.703472093	7.8553890269	8.2142847589	8.2510638991	8.5416152686	8.6175109379	9.0290686839	9.153760901	9.2748410429	9.7669345399	10.1212424662	10.1924421831	10.6520423483	11.1451468215	11.3439753039	11.4549563535	11.855847399	12.0355018275	12.276072503	12.5540054114	12.8261999665	13.1249196199	13.4739029413	13.7489538396	14.1695949519	14.4326735828	14.5205642769	14.7371355965	15.0114790631	15.2697023265	15.7599779477	15.895084928	16.14913636	16.4921966121	16.9875473583	17.3569794526	17.8272040156	18.1466530515	18.9345306849	19.7985878741	20.1797394778	21.2412190515	21.5234106835	22.2464788284	22.5192850233	23.2293364511	24.0965793712	24.9137253265	25.2641595273	25.4546921515	25.6087270443	25.9256978086	26.4799791885	26.9126352448	27.4671069839	27.9645662116	28.9438652861	29.8946835983	30.4303753919	30.7601312732	34.6631341069
0.4091732	-0.277099014	-0.0945219067	0.2968504535	1.4714518365	1.5953139135	2.2482531185	2.5638796559	2.6724056321	2.920461133	3.4916434058	3.6088353307	3.7611657809	4.1293090832	4.2676646063	4.4032427862	4.7084170683	4.9205410566	5.1656346205	5.5262621683	5.7240237286	5.9027819229	6.1796807707	6.4414834993	6.5912194922	6.7948075235	6.9115299876	7.2512203253	7.4757217719	7.6430736449	7.7021351813	7.8650767531	8.2107369103	8.2491539269	8.555269246	8.6252641615	9.0263258897	9.1557791272	9.2769625371	9.7660449038	10.11124684	10.20727535	10.6500117667	11.1480663032	11.3393602694	11.4573529604	11.8524083665	12.0340215475	12.2739163286	12.5546028624	12.8282329756	13.1230271142	13.4742030065	13.7524170382	14.1699375034	14.4313793675	14.5198793208	14.7469553094	15.0137971684	15.2717965069	15.7568857193	15.8911258898	16.1529830507	16.4966440402	16.9869912009	17.3627900948	17.8144386496	18.1610456335	18.938661848	19.7967450381	20.1850199688	21.2391841817	21.5267727652	22.2464201864	22.5253698738	23.2315460237	24.100973083	24.9126852788	25.2584568408	25.4649290032	25.611216634	25.9265282535	26.4781711659	26.9187840032	27.4685511035	27.965281327	28.945933	29.8964134271	30.4385140238	30.7658214566	34.6710905246
0.4147160	-0.441193142	-0.119775173	0.4495225082	1.4721727637	1.6040193337	2.2641393663	2.5652257466	2.6761631903	2.9369619627	3.4659607604	3.6491165945	3.7585079441	4.1379512888	4.2865287504	4.3770888993	4.717605123	4.9585166405	5.1795544874	5.5386824643	5.7231675748	5.9003884977	6.1827676205	6.4225535535	6.5973624002	6.7996465134	6.9274795226	7.2549563867	7.4843368588	7.633966116	7.7097295254	7.8885240346	8.2039957826	8.2462216563	8.5882707039	8.6490110795	9.018777043	9.1615964784	9.2836292527	9.7631685403	10.0938302029	10.2386658025	10.6447941325	11.1564423828	11.3269584476	11.4631153132	11.8427402153	12.0292473429	12.2674813056	12.5574043914	12.8332329262	13.1185636118	13.4746463432	13.7625196721	14.1709259522	14.4231488692	14.5243498729	14.7729146188	15.0204399417	15.2785599247	15.7481083605	15.8804624035	16.163791574	16.5087732978	16.9864887468	17.3793049482	17.7830408586	18.1969660796	18.9515232298	19.7915350416	20.2000958546	21.2335530254	21.5363565721	22.246288629	22.5436057037	23.2380751323	24.1138588563	24.9097383549	25.2439331297	25.4911360319	25.6191611372	25.9302872615	26.4723990995	26.9359881043	27.4737556885	27.9673161031	28.9529174065	29.9017151847	30.4609644346	30.7832822089	34.6943583161
0.4202589	-0.6263566403	0.0920111954	0.5821984864	1.4843433673	1.621652605	2.2959562185	2.5640915171	2.6789738078	2.969396225	3.4418309863	3.68267477	3.7666342917	4.1447269864	4.2896459599	4.36935474	4.7312181052	5.0119958384	5.1998911193	5.5467840506	5.7308578191	5.9004061447	6.1847662318	6.3963416288	6.6135877837	6.8056000964	6.9464389541	7.2606685686	7.4894186749	7.6248120943	7.7332119534	7.917871525	8.2025071893	8.2458644825	8.6269321709	8.6872320289	9.0085180511	9.1708632608	9.2954201007	9.7577544298	10.079283033	10.2745182278	10.638994657	11.1692459125	11.3095571046	11.4695204726	11.8284470594	12.0206604888	12.2571222843	12.5642400045	12.8387227568	13.1143811983	13.4743466904	13.7785242232	14.1721226723	14.4047384169	14.5406360621	14.8076379705	15.0309315773	15.2912653227	15.7348817452	15.8663069416	16.1797108469	16.525445939	16.9889888417	17.4042185684	17.7447145479	18.2417642813	18.9743230877	19.7836979658	20.2229093773	21.2255847663	21.5507906055	22.2463031719	22.5738078629	23.2486323802	24.1343924412	24.9051544334	25.225075269	25.522877816	25.6343130474	25.9406955879	26.4619222128	26.9608904732	27.4847700868	27.970571844	28.9666425649	29.9109237705	30.4927854747	30.8132609319	34.731173739
0.4258017	-0.7995504073	0.249762253	0.7012420633	1.4545016924	1.6965207267	2.3459064912	2.5603078329	2.6797124864	3.0188081754	3.4217862454	3.6830943084	3.8073669647	4.1440515997	4.2717263366	4.3875470791	4.7503691898	5.0713411299	5.2233958724	5.5395360715	5.7505060403	5.9079458352	6.1837582704	6.3716156949	6.6394879403	6.8137638181	6.9612292052	7.266193618	7.48143298	7.6312578379	7.7692681758	7.9497817942	8.2115562974	8.2506268116	8.6650576147	8.731209579	8.9991310211	9.1835919162	9.3125974928	9.7491605753	10.0703727857	10.3086074123	10.636804673	11.1849494783	11.2896584422	11.4743406231	11.8113893261	12.0085392914	12.2437326819	12.5757187697	12.8423482997	13.1134438402	13.4727938994	13.799497229	14.1720636328	14.3819298032	14.5647920555	14.8430574518	15.0455007035	15.3114366144	15.7188050969	15.8528730143	16.1984141896	16.5428007817	16.9980038097	17.4347025756	17.7074481663	18.286295312	19.0084599551	19.7739665572	20.2506217596	21.2169547841	21.5681390211	22.2469711925	22.615377978	23.2627560757	24.1612864905	24.8987319779	25.2053771354	25.5484518467	25.6586330193	25.9633401024	26.4462705452	26.9891613687	27.5032840855	27.9754630242	28.9888415097	29.9245608158	30.5285224391	30.855667776	34.778735716
0.4313445	-0.9368512809	0.3834717626	0.8058823118	1.3861476192	1.814676749	2.409349307	2.5591001938	2.6800296646	3.0818992984	3.406867031	3.6613246384	3.8663945722	4.1340800165	4.2617950015	4.406832733	4.7727753844	5.1282622319	5.2473723132	5.5186395701	5.7700661101	5.9249148518	6.1835538992	6.3552456188	6.6718644548	6.825851089	6.9677256254	7.2658989311	7.4688619734	7.6483102289	7.8174555364	7.9839230646	8.2299428849	8.264095356	8.6981024878	8.7731019714	8.994867429	9.1997044642	9.334956406	9.7370667538	10.0675126954	10.3356196443	10.6431937394	11.2010021712	11.2700519146	11.4760922382	11.7931709996	11.9945099794	12.2283792252	12.5904065238	12.8428653362	13.1177796735	13.4701361726	13.8244517466	14.1680743123	14.3620949767	14.5902005958	14.8718268252	15.0646667447	15.3399570919	15.702018218	15.8441576673	16.2175129039	16.5576149642	17.0163624687	17.4680216359	17.6755763727	18.3253635892	19.0547909232	19.7627649069	20.2800919833	21.2093570597	21.5862230614	22.2490180185	22.6671344963	23.2798492862	24.192931204	24.8892921325	25.1878175254	25.5619404755	25.6891075087	26.0033538001	26.4258842564	27.0170952811	27.528820768	27.9832508605	29.0202211545	29.9432230814	30.5647669403	30.9083574214	34.8334193877
