Wave Vector	Branch 1	Branch 2	Branch 3	Branch 4	Branch 5	Branch 6	Branch 7	Branch 8	Branch 9	Branch 10	Branch 11	Branch 12	Branch 13	Branch 14	Branch 15	Branch 16	Branch 17	Branch 18	Branch 19	Branch 20	Branch 21	Branch 22	Branch 23	Branch 24	Branch 25	Branch 26	Branch 27	Branch 28	Branch 29	Branch 30	Branch 31	Branch 32	Branch 33	Branch 34	Branch 35	Branch 36	Branch 37	Branch 38	Branch 39	Branch 40	Branch 41	Branch 42	Branch 43	Branch 44	Branch 45
0.2611989	1.1220508489	1.8957350636	2.6807742902	3.0508786865	3.5376409228	3.8288767368	4.8326788109	5.6198997352	6.3377202916	6.4290339944	7.2023241982	7.6740181527	8.5260837601	8.697130504	9.4539603934	9.614419548	10.6280105864	10.8776042858	11.1828167312	11.8363525754	12.3118120698	12.3931134267	13.2210009529	13.3837009369	13.9217241368	14.0768337887	16.508930282	17.356851108	19.7951338005	21.0837363172	23.1028681544	23.5294667776	23.7234431622	23.842550839	24.284263721	29.7116765988	30.0073753703	30.0616036081	30.6827825347	31.9932334331	32.6715922777	32.9461694093	34.0629771661	35.1820828963	36.0693339988
0.2632051	1.1590167265	1.9111179533	2.6480270241	3.0397400779	3.534767284	3.838690182	4.8138386681	5.63931774	6.3196000628	6.4250811273	7.1925923589	7.6918454478	8.5568768698	8.7124477945	9.4397928479	9.6260310598	10.6193539775	10.8838582005	11.1655840591	11.8367029394	12.3031492031	12.3729860569	13.1913000552	13.3844598829	13.9198808879	14.1056429395	16.5293656575	17.3554208373	19.8100273571	21.0879653954	23.0844978363	23.5250957683	23.7274007268	23.8402693822	24.2760905344	29.7064070183	30.0157859338	30.0634303441	30.6856473078	31.9501401844	32.6635977092	32.9667453957	34.0668727811	35.1765379746	36.0678594497
0.2652112	1.1974521709	1.9284809414	2.6099146448	3.0321754112	3.5283562282	3.8507704368	4.7960807024	5.6539100776	6.3027759561	6.42419604	7.1785973208	7.7121868014	8.590487459	8.7285616535	9.4241891043	9.6388612256	10.6097298702	10.890411655	11.1476625569	11.8358675746	12.293278546	12.3533117527	13.1598115729	13.3861695169	13.9159680525	14.1367827307	16.5509921833	17.3541749951	19.8259221836	21.0922989175	23.0655934059	23.5200487587	23.7301604965	23.8389316976	24.2671570589	29.7011597515	30.0234674497	30.066430494	30.6887072996	31.9054481838	32.6546262278	32.9876726301	34.0712038426	35.1705121975	36.0662339711
0.2672174	1.2370488507	1.9474765786	2.5679294702	3.0269289779	3.5188577773	3.8649929549	4.7794300465	5.6627648896	6.288667946	6.4255964606	7.1614425034	7.7341717442	8.626806988	8.7453297761	9.4074529401	9.6526294109	10.5992239394	10.8970992223	11.1292307047	11.8335893127	12.2818614681	12.3348309496	13.1271186845	13.3884118373	13.9105378676	14.1695499341	16.5736428088	17.3531733019	19.8427234556	21.0966736772	23.0463061505	23.514406448	23.7313311822	23.8388222999	24.2574804893	29.6959863035	30.0298275825	30.0711421856	30.6919355154	31.8594099545	32.6447475681	33.0088037244	34.0759879773	35.1640279892	36.0644512667
0.2692235	1.2775042492	1.9674912932	2.5237859446	3.0227461952	3.5068596863	3.8811605093	4.7638510276	5.6652483847	6.2779415169	6.4289046789	7.1422903637	7.7570051813	8.6656643143	8.7626120291	9.3898786042	9.6670819153	10.5879485235	10.9037277321	11.1104722681	11.8296188499	12.2685914686	12.318235846	13.0936669739	13.3909167715	13.9039351934	14.2034702189	16.5971480962	17.3524707579	19.8603353169	21.1010283748	23.0267735125	23.5082478526	23.7306783564	23.8400844934	24.2470854391	29.6909292958	30.0344680372	30.0779177957	30.6952996682	31.812260448	32.6340253719	33.0300269942	34.0812439064	35.1571127283	36.0625034955
0.2712297	1.3185047942	1.9875187421	2.4794245848	3.0185221748	3.4930264369	3.8990517028	4.7492574468	5.6611170414	6.2706229487	6.4339152981	7.1222977226	7.7800322519	8.7067706244	8.7803124085	9.3717682374	9.6819837759	10.5760408332	10.9100707727	11.0915853138	11.8237288928	12.2535106135	12.3038378774	13.059827285	13.3935049745	13.8963828772	14.2382085262	16.6213373197	17.3521161789	19.878662232	21.1053051632	23.0071209497	23.5016446734	23.7281872074	23.8426581201	24.2360058633	29.6860237284	30.0374576395	30.0866495349	30.698761169	31.7642237029	32.622518911	33.0512581342	34.0869911257	35.1497989699	36.0603812509
0.2732358	1.3597031028	2.0059593423	2.437201239	3.0133528827	3.4780472089	3.9184522262	4.7355221723	5.6505522298	6.266223803	6.4404344429	7.1025990749	7.8027518143	8.7494867644	8.7985977259	9.3534517742	9.6971115114	10.5636616764	10.9158552226	11.0727985324	11.8157329372	12.2371652693	12.2913918538	13.0259328672	13.3960543571	13.8880346648	14.273513395	16.6460392993	17.3521508872	19.8976103422	21.1094511843	22.9874633645	23.494657905	23.7240442624	23.8462960064	24.2242873839	29.6812981025	30.0391947111	30.0969058647	30.7022738998	31.7155181335	32.6102848012	33.0724335697	34.0932495119	35.1421245562	36.0580735932
0.2752420	1.4006870392	2.0203755915	2.4001751475	3.0065505541	3.4625909725	3.9391686181	4.7224864294	5.6340934854	6.2639196107	6.4481742689	7.0843074072	7.8248034418	8.7912366284	8.8194686758	9.33530875	9.7122480595	10.5509944335	10.9207346787	11.0544000843	11.8055067211	12.2203188677	12.2803610881	12.9923006813	13.3984809208	13.8790055549	14.3091848144	16.671083011	17.3526075655	19.9170888208	21.1134200541	22.967906096	23.4873360269	23.7185566034	23.850641173	24.2119901092	29.6767753985	30.0400921008	30.10824539	30.7057827183	31.6663608621	32.5973785019	33.0935053429	34.1000388518	35.1341326149	36.0555681347
0.2772482	1.4409354475	2.0274798532	2.3721868996	2.9976603815	3.4472638295	3.9610298268	4.7099690133	5.6125037152	6.2627605806	6.4566993406	7.0685083852	7.8459444696	8.8211679039	8.8530816622	9.3177918304	9.7271801217	10.5382438122	10.9242431326	11.0367858799	11.7930083372	12.2035966116	12.2702528129	12.9592432885	13.4007275976	13.8693891186	14.3450557295	16.6962980242	17.3535092795	19.9370112219	21.117173257	22.9485455174	23.4797143287	23.7120676387	23.8553060988	24.1991920246	29.6724739209	30.0404445092	30.1203485612	30.7092216362	31.6169714625	32.5838555623	33.1144372723	34.1073783	35.1258714539	36.0528511753
0.2792543	1.4797505612	2.0240999637	2.356973617	2.9864908349	3.4325680848	3.9838818266	4.6977756733	5.5866279097	6.2618490496	6.4654376282	7.0562307061	7.8660256645	8.8388431034	8.8990398832	9.3014500955	9.7416980681	10.5256337632	10.9257309209	11.0205256222	11.7782918139	12.1873666514	12.260724836	12.9270747108	13.4027575436	13.8592675423	14.3809812057	16.7215148255	17.3548686624	19.9572968169	21.1206814034	22.9294693028	23.4718151246	23.7049055104	23.8599181415	24.1859929865	29.6684080314	30.040437955	30.1330073083	30.7125116019	31.567575435	32.5697726359	33.1352021231	34.1152857676	35.1173943615	36.0499078816
0.2812605	1.5161499727	2.0094088927	2.3560444789	2.9731555905	3.4188690364	4.0075785326	4.6857090962	5.5572903432	6.2604389935	6.4737615882	7.0483836454	7.8849692186	8.8521177504	8.9485020495	9.286946159	9.7555988073	10.5134038255	10.924341111	11.0063888615	11.7615098277	12.1717688505	12.2515570322	12.8961118056	13.404549946	13.8487175589	14.4168319353	16.7465650913	17.3566872554	19.9778719042	21.1239253046	22.9107564357	23.4636487565	23.6973634433	23.8641319933	24.1725191968	29.664588792	30.040187762	30.1460861855	30.7155578195	31.5184076883	32.5551882954	33.1557795577	34.1237772498	35.1087593255	36.0467225065
0.2832666	1.5486965167	1.9862880072	2.3674636584	2.9581205885	3.4063787966	4.0319702682	4.6735802398	5.5252416395	6.2579609046	6.4811186103	7.0456669742	7.9027503137	8.8619894356	8.9993352863	9.2750561087	9.7686923365	10.5018030932	10.9192261832	10.9951316556	11.7429041664	12.1567749653	12.2426056294	12.8666716812	13.4060972784	13.8378139812	14.4524902739	16.7712819666	17.3589549922	19.9986710731	21.1268968213	22.892477035	23.4552153653	23.6896975876	23.8676240473	24.1589277228	29.6610245363	30.0397673237	30.1594927254	30.7182465521	31.4697162486	32.5401636837	33.1761546793	34.1328661012	35.1000286883	36.0432786415
0.2852728	1.5752716678	1.9600734441	2.3872812629	2.9422530548	3.3951634267	4.0568895656	4.6612222395	5.4911448049	6.2540059923	6.4871626984	7.0484783721	7.9193823894	8.8680285391	9.0507109659	9.2666419296	9.7808129457	10.4910810053	10.9101417882	10.9869075581	11.7227862245	12.1422437021	12.2337748134	12.8390652446	13.4074033998	13.8266317857	14.4878478038	16.7955004041	17.3616498207	20.0196383938	21.1295994478	22.8746920737	23.4465074111	23.6821307661	23.8700812964	24.1454100153	29.6577213854	30.0392254418	30.1731591563	30.7204414179	31.4217663346	32.5247630205	33.1963170174	34.1425622695	35.0912687542	36.0395594963
0.2872789	1.5929582238	1.9366991103	2.4114332687	2.9268731523	3.3851717501	4.0821329541	4.6485087829	5.455583685	6.248304009	6.4918306675	7.0568575669	7.934905778	8.8696318817	9.1018830027	9.2626147487	9.7918361652	10.4814743313	10.8978010433	10.980920033	11.7015122023	12.1279661061	12.2250054318	12.8135870147	13.4084821387	13.8152472914	14.5228038483	16.819057606	17.3647374595	20.0407284952	21.1320485998	22.8574530576	23.4375128658	23.6748564027	23.871192555	24.1321924175	29.6546837207	30.0385962284	30.1870314304	30.7219793344	31.3748447821	32.509053983	33.2162598364	34.1528715007	35.0825493643	36.0355481995
0.2892851	1.5986009908	1.9214421926	2.4363560828	2.9137965329	3.3762768501	4.1074363214	4.6353797502	5.4190806395	6.2407118518	6.4953284767	7.0704978878	7.9493791986	8.8663544521	9.15176175	9.2640195931	9.8017024328	10.4731901662	10.8833815081	10.9759247401	11.6794577816	12.1137024626	12.2162740766	12.7905018284	13.4093561358	13.8037387618	14.5572646035	16.8417935923	17.3681712983	20.0619074817	21.1342715911	22.8408017251	23.4282188836	23.6680407386	23.870647256	24.1195304794	29.6519146209	30.0379047634	30.2010622984	30.7226665673	31.3292644961	32.4931079657	33.2359796707	34.1637945313	35.073943456	36.0312281174
0.2912913	1.5905936473	1.9172470905	2.4588662964	2.9053038307	3.3683190943	4.1324402777	4.6218780423	5.3821153879	6.231211827	6.498038183	7.0888240695	7.9628735697	8.8580736081	9.1980607067	9.2727088439	9.8104480165	10.4663854869	10.8679173349	10.9708497441	11.6569954429	12.0992127614	12.2075956938	12.7700299024	13.4100557886	13.7921866467	14.5911426823	16.8635519018	17.3718924681	20.0831536294	21.136307298	22.8247698189	23.4186156214	23.6618232468	23.8681460619	24.1076932472	29.6494162674	30.0371703833	30.2152064478	30.7222759191	31.2853680555	32.4770002223	33.2554760116	34.1753262838	35.0655266182	36.0265831855
0.2931475	1.5769375773	1.9237885573	2.5187392252	2.9190647347	3.3786777806	4.1809029632	4.6143283302	5.3355476181	6.2347201011	6.4908270069	7.0922305197	7.9799960189	8.8185512246	9.201126468	9.2879150302	9.8202230782	10.4703184091	10.8561838358	10.9765114444	11.6451077812	12.0964251386	12.2095059358	12.7558188776	13.4192080399	13.783507597	14.6447475813	16.8526568569	17.3409917246	20.1241240154	21.1638875746	22.8026478074	23.4149045676	23.6466385737	23.8579293709	24.1005801336	29.6496612436	30.0356071278	30.2210302278	30.7190369503	31.2598763711	32.4755406533	33.29636199	34.1777262522	35.06853193	36.0283875257
0.2950037	1.5571597096	1.9351716188	2.5569264197	2.9552950432	3.3916158063	4.2226167523	4.6140948981	5.2876059968	6.2319378284	6.4855447764	7.1000364273	7.9955668767	8.7724585989	9.2024836224	9.3090486272	9.8308262184	10.4746864399	10.8427698018	10.9837711959	11.6332115211	12.0905405479	12.2130051229	12.7434477902	13.427695232	13.7750391789	14.6997872445	16.8409310226	17.3091069273	20.1659729075	21.1923778243	22.77955422	23.411053636	23.6315159722	23.8462040147	24.0942511291	29.6499535747	30.0340528432	30.2269943472	30.715542771	31.2350413597	32.4744837981	33.3369809031	34.1804715191	35.0721287298	36.0297414247
0.2968599	1.5342297666	1.9496369554	2.571942998	3.0142247513	3.4070796955	4.2558254772	4.6221701394	5.2396522461	6.2227599743	6.4818970073	7.1122614153	8.009517237	8.7211712535	9.2039894897	9.3326950552	9.842437693	10.4793805164	10.8292606296	10.9910691894	11.6213958197	12.0818473026	12.2179419797	12.7327450361	13.4355312363	13.766814859	14.7561245854	16.8284338787	17.2763669813	20.2084858605	21.2216426575	22.7555367504	23.4070378355	23.616540135	23.8330901452	24.0887222372	29.6502864372	30.0325175312	30.2330954497	30.7118047485	31.210928117	32.4737926466	33.3770803535	34.1836233709	35.0763477325	36.0305680102
0.2987161	1.510686932	1.9651853719	2.5699274742	3.0890844925	3.4250624255	4.2795856993	4.6383255589	5.1933210957	6.2078043284	6.479226254	7.1287282972	8.0217550477	8.6658699124	9.2061647239	9.3569844218	9.8552577294	10.4842984087	10.8165048387	10.9975772407	11.6097219723	12.0708405705	12.2240273861	12.7234985516	13.4427399257	13.7588661165	14.8136167049	16.8152142822	17.2429003701	20.251452289	21.2515491499	22.7306458508	23.4028347804	23.6017948737	23.8187483885	24.0839725548	29.6506530943	30.0310106054	30.2393288488	30.7078344098	31.1875935396	32.473429356	33.4164086327	34.1872432165	35.0812161818	36.0307985459
0.3005723	1.4884342353	1.9800595121	2.5582245431	3.1721651489	3.4456625552	4.2943788394	4.6602106316	5.1508346839	6.1880657814	6.4768294113	7.1490634523	8.0321517488	8.6075358863	9.2090424143	9.3807796577	9.8694931248	10.4893480467	10.8049565146	11.0028572944	11.5982198391	12.0580827098	12.2309561527	12.715473565	13.4493524072	13.7512217137	14.8721159538	16.8013064061	17.208840039	20.2946642881	21.2819673922	22.7049355566	23.3984259989	23.5873614434	23.80336941	24.0799541511	29.6510469638	30.0295407859	30.2456881692	30.7036433841	31.1650879612	32.4733559645	33.4547160891	34.1913904589	35.0867566863	36.0303739439
0.3024285	1.4688182975	1.9928066435	2.542068946	3.257832088	3.4692208105	4.3019050987	4.6831458014	5.1154320824	6.1646041698	6.47421979	7.172726258	8.0405209931	8.5470206703	9.2125407728	9.4032841892	9.8853358536	10.494450763	10.7948527772	11.0066852417	11.5868847788	12.0441235417	12.2384686931	12.7084297519	13.4554046821	13.7439070877	14.9314707943	16.7867248092	17.1743294369	20.3379153225	21.3127708505	22.6784644754	23.3937985761	23.5733164155	23.7871630165	24.0766025147	29.6514616765	30.0281160134	30.2521649373	30.6992434915	31.1434565335	32.4735349475	33.4917578899	34.1961195157	35.0929858257	36.0292462723
0.3042847	1.4527590032	2.0022504656	2.5247475886	3.3418600541	3.4966990448	4.3042670518	4.7006970209	5.0916196157	6.1383839883	6.4712269062	7.199054706	8.0465813852	8.4851446567	9.2165759811	9.4239050427	9.9029351247	10.4995442172	10.7862945382	11.0089715182	11.5756762981	12.029471039	12.246363467	12.7021360145	13.4609356236	13.7369438981	14.9915263905	16.7714584571	17.139529876	20.3809988449	21.3438365138	22.6512969536	23.3889471195	23.5597291702	23.7703487742	24.0738455377	29.6518911233	30.0267433856	30.2587481133	30.6946470085	31.1227403426	32.4739296552	33.5272982394	34.2014758978	35.0999124733	36.0273802713
0.3061409	1.4408508891	2.0074937307	2.5083156994	3.4195272918	3.530744569	4.303314106	4.7063395316	5.0841646572	6.1102385684	6.4679764114	7.2273095205	8.0498872051	8.4228238733	9.2210870438	9.442213394	9.9223675211	10.5045845958	10.7792829501	11.0097258553	11.5645197409	12.0145849906	12.2544880599	12.6963819244	13.4659852085	13.7303497586	15.052124856	16.755463621	17.1046292878	20.4237068954	21.37504479	22.6235044459	23.3838759395	23.5466591934	23.7531490104	24.071610098	29.6523294923	30.025429117	30.2654235606	30.6898671453	31.1029772527	32.4745046585	33.5611160033	34.2074913675	35.1075357985	36.0247548882
0.3079971	1.4334296436	2.00796845	2.4940171387	3.4837772569	3.5769722907	4.3004239482	4.6967199888	5.0950494145	6.0808935384	6.4648265346	7.2567018647	8.0496969906	8.3612544243	9.2260345487	9.4579363469	9.9436123888	10.5095476201	10.7737364501	11.0090411663	11.553312177	11.9998764653	12.2627257647	12.6909856508	13.4705929717	13.7241381608	15.1131050712	16.7386559032	17.0698521727	20.4658287383	21.4062790896	22.5951671314	23.3786012132	23.5341535083	23.7357841302	24.0698262103	29.6527712947	30.0241785222	30.2721734473	30.684918757	31.0842024742	32.4752260242	33.5930114901	34.2141783943	35.115842931	36.0213648372
0.3098533	1.4306146629	2.0034998637	2.4824668687	3.5312364173	3.6376421285	4.2965370424	4.6735954203	5.1214920861	6.0510068211	6.4623074412	7.2863952596	8.0447387232	8.3022018389	9.2313929924	9.4709514205	9.9665394944	10.5144279981	10.7694997124	11.0070852299	11.5419331255	11.9857062287	12.2709839156	12.6857987246	13.4747966753	13.718318588	15.1743019587	16.7209023563	17.035469864	20.5071495982	21.4374250041	22.5663758446	23.3731527716	23.5222447193	23.7184696533	24.0684292097	29.6532113813	30.0229960235	30.2789755777	30.6798193041	31.0664488597	32.4760615293	33.6228138663	34.2215243823	35.124806301	36.017222183
0.3117095	1.4323385027	1.9943295453	2.4737536169	3.5688261621	3.7048806796	4.2922457863	4.6415490951	5.1581360222	6.0212069443	6.4610783901	7.3154755961	8.0329110177	8.2483652255	9.2371425325	9.4812720733	9.9909123324	10.5192372262	10.7663499935	11.0040947103	11.5302598773	11.9723805232	12.2791852059	12.6807082445	13.4786312041	13.7128968008	15.2355450456	16.702016035	17.0018089192	20.5474495695	21.4683689369	22.5372344216	23.3675750775	23.5109502497	23.7014142061	24.0673605733	29.6536449505	30.0218851805	30.2858026526	30.6745900577	31.049746945	32.4769808255	33.6503883756	34.2294864241	35.13438072	36.0123579303
0.3135657	1.438370441	1.9810606425	2.4675610616	3.6028284578	3.7715211121	4.2878464005	4.6050254564	5.1999595307	5.992123366	6.4619004708	7.3428820646	8.0114689614	8.2032803916	9.2432616831	9.4890229182	10.0164050263	10.5240000043	10.7640040703	11.0003683021	11.5181861226	11.9601449269	12.2872615729	12.675637169	13.4821277018	13.7078752602	15.296656063	16.681757449	16.9692534193	20.586502793	21.4989959881	22.5078626082	23.3619269933	23.5002733271	23.6848177496	24.0665679198	29.6540675493	30.0208487397	30.2926214687	30.6692575184	31.034124769	32.4779555591	33.6756422984	34.2379875371	35.1445003203	36.006823586
0.3154219	1.4483380232	1.9645361905	2.4633265803	3.6356814296	3.8342561337	4.2833184269	4.5674802726	5.2431484837	5.9644051085	6.4656157284	7.3672882911	7.979019959	8.1694527768	9.2497211569	9.4944093644	10.0426266462	10.5287497866	10.7621285069	10.9962562081	11.5056416243	11.9491781034	12.2951499305	12.6705432547	13.4853129663	13.7032536497	15.3574451892	16.6598497105	16.9382347739	20.6240770125	21.5291868098	22.4783997347	23.3562801066	23.4902060834	23.6688694843	24.0660045886	29.6544750682	30.0198887013	30.2993920729	30.6638549883	31.0196075266	32.4789594534	33.6985285416	34.2469153498	35.1550755456	36.000692621
0.3172781	1.4617480991	1.9456986722	2.4604036213	3.6681761715	3.8914274499	4.2782156688	4.5317366609	5.2848597317	5.938721515	6.473121114	7.3869266013	7.9382608605	8.1458002775	9.2564786957	9.4976881179	10.069145955	10.5335240328	10.7603564848	10.9921426843	11.4926101822	11.9395876838	12.3027891414	12.6654170692	13.4882091105	13.6990294489	15.417705321	16.636014612	16.9092024178	20.6599336444	21.5588130554	22.4490094398	23.3507156525	23.4807347768	23.65374509	24.0656290612	29.6548637337	30.0190064002	30.3060669109	30.6584241906	31.0062171277	32.4799683582	33.7190459846	34.2561239406	35.1659904612	35.9940617208
0.3191343	1.4780074928	1.9254766744	2.4581886831	3.7005237427	3.9419933693	4.2715002439	4.5004924203	5.3228985419	5.9157345003	6.485325792	7.3993915367	7.8950811841	8.1287479771	9.2634746577	9.4991433659	10.0955116441	10.5383594519	10.7583148437	10.9884181347	11.4791433776	11.93141028	12.3101178114	12.6602793619	13.4908334875	13.6951985176	15.4772033842	16.6100319758	16.8825740537	20.6938285125	21.5877309361	22.4198858131	23.3453203647	23.4718466804	23.6396032426	24.0654043796	29.6552300976	30.0182025961	30.3125900343	30.6530167906	30.993971754	32.4809602693	33.737236221	34.2654390042	35.1771007327	35.9870516448
0.3209905	1.4964428652	1.9047168671	2.4561979771	3.7327151145	3.9852661893	4.2615328876	4.4764905744	5.3555844552	5.8960301907	6.5030838431	7.4016136176	7.8557016968	8.1151164637	9.2706281412	9.4990706979	10.1212661797	10.5432870163	10.7556636837	10.985438852	11.4653685517	11.9246167164	12.3170726738	12.6551779453	13.4931988604	13.6917556508	15.5356670821	16.5818131074	16.8586762216	20.7255133996	21.6157723082	22.391261407	23.3401817922	23.4635377142	23.6265816925	24.0652976395	29.6555710273	30.0174775701	30.318896474	30.6476956179	30.9828855096	32.4819153256	33.753176994	34.2746658644	35.1882327002	35.9798074364
0.3228467	1.516319299	1.8841557054	2.4541009123	3.7646548361	4.0209270047	4.2466761159	4.4619173816	5.3817926178	5.8800089155	6.5271034036	7.3904545062	7.8251956307	8.1030066513	9.277833482	9.4977685076	10.1459539157	10.5483258589	10.7521463601	10.9834774714	11.4514907551	11.9191222843	12.3235874796	12.650184123	13.4953137852	13.6886950767	15.5927644622	16.5514680645	16.8376981121	20.7547385585	21.6427327021	22.3634175852	23.3353836848	23.455819533	23.6147935437	24.0652795891	29.6558836963	30.0168312234	30.3249119411	30.6425353439	30.9729682555	32.4828157847	33.766973222	34.283599288	35.1991840392	35.9724976322
0.3247030	1.5368573307	1.8644168788	2.4517250466	3.7962196105	4.049089756	4.2264794508	4.4571791277	5.4010787064	5.8677644706	6.5578472884	7.3641741233	7.8063532457	8.0914710236	9.2849570984	9.4955353178	10.1691255933	10.5534745135	10.7476408297	10.9826746131	11.4377893867	11.9148006644	12.32959245	12.6453886006	13.4971831627	13.6860108786	15.6480720243	16.5193493301	16.819680326	20.7812562794	21.6683559226	22.3366974776	23.3310019815	23.448724641	23.6043246251	24.0653243381	29.6561655765	30.016263174	30.3305530837	30.6376223232	30.9642256965	32.483645985	33.7787468486	34.292033773	35.2097265333	35.9653120244
0.3265592	1.5572482362	1.8460229607	2.4490445006	3.827286623	4.070229523	4.2021810801	4.4604949385	5.4137580471	5.8590213529	6.5954522448	7.3236695207	7.7988262395	8.0801365414	9.2918349701	9.4926708928	10.1903419108	10.5586975684	10.7421988245	10.9830072184	11.4246103978	11.9114995584	12.3350144458	12.6408967408	13.4988089103	13.6836973347	15.701024562	16.4860753407	16.8045419473	20.8048255375	21.6923156168	22.3115211079	23.3271017943	23.4423082742	23.595232854	24.0654091629	29.6564144336	30.0157728494	30.3357285904	30.6330532773	30.9566597528	32.484392296	33.7886267561	34.2997730523	35.2196114727	35.9584574747
0.3284154	1.5766670409	1.8294155849	2.4461583403	3.8577428424	4.0848002494	4.1760820519	4.4689322318	5.4208281756	5.8531928234	6.6396925036	7.2719420874	7.7998792675	8.0689983359	9.2982716213	9.489478631	10.2091787674	10.5639061908	10.7360624363	10.9842861509	11.4123541558	11.9090561198	12.3397780775	12.6368229929	13.5001906982	13.6817491735	15.750836786	16.4525606129	16.7921291521	20.8252176368	21.7141960838	22.2884004568	23.3237356272	23.4366463095	23.5875501522	24.0655143934	29.6566283247	30.0153595724	30.3403414678	30.6289325085	30.9502692049	32.4850430623	33.7967397112	34.3066379117	35.2285780793	35.9521513017
0.3302716	1.5942821976	1.8149833957	2.4432611563	3.8874696732	4.0921496715	4.1514981806	4.4795889157	5.4237247638	5.8495473361	6.6899911925	7.212511393	7.8060887292	8.0583333632	9.3040424392	9.4862661408	10.2252361646	10.5689332781	10.7296566896	10.9861854308	11.4014576893	11.9073107854	12.343807965	12.6332843669	13.5013266985	13.6801617565	15.7963857524	16.4200853882	16.7822634184	20.8422226298	21.7334783974	22.2679485489	23.3209429283	23.4318292255	23.5812868798	24.0656233593	29.6568055984	30.0150226367	30.3442927761	30.625367415	30.9450505577	32.4855885459	33.8032029053	34.3124719035	35.2363651012	35.9466119475
0.3321278	1.6092620982	1.8030977689	2.4406062016	3.916270764	4.088183826	4.1346845248	4.4901137718	5.424008781	5.8473929397	6.7454402583	7.1484533674	7.8143982825	8.0486724576	9.3089023139	9.4833401102	10.2381515292	10.573510153	10.7235616109	10.9882956698	11.392368928	11.9061187631	12.3470322336	12.630392978	13.5022143008	13.6789311967	15.8360558169	16.3904160958	16.7747763314	20.8556561502	21.7495439708	22.2508707036	23.3187509373	23.427952937	23.5764381089	24.065722378	29.6569448965	30.0147613736	30.3474869358	30.622462283	30.9409990375	32.4860208699	33.8081182581	34.3171449896	35.2427252676	35.9420470247
0.3339840	1.6207870001	1.7941473927	2.4384620169	3.9436092841	4.0709893589	4.1294442115	4.4987809779	5.4230981372	5.8461935695	6.8046813198	7.0824299898	7.8223401531	8.0407728984	9.3126041091	9.4809913302	10.2476165401	10.5772634609	10.7184594346	10.9901908711	11.3855109341	11.9053589774	12.3493870772	12.6282479625	13.5028507511	13.6780544303	15.8676077895	16.365916826	16.769529121	20.8653661675	21.7617138263	22.2379200777	23.3171766167	23.4251079244	23.572990651	24.065800768	29.6570451575	30.0145752059	30.349838379	30.6203106924	30.9381096122	32.4863339669	33.8115683624	34.3205554733	35.2474416423	35.9386394599
0.3358402	1.6280954883	1.7885398128	2.4370659551	3.9674584009	4.0501506591	4.1290703144	4.5044271401	5.4220925303	5.8455985562	6.8647236443	7.018115468	7.8279888757	8.0355159332	9.3149286388	9.4794677822	10.2533949302	10.5797635274	10.7150369881	10.9914987628	11.3812371912	11.9049406067	12.3508218602	12.6269274367	13.5032336824	13.6775292543	15.8882888885	16.3494311126	16.7664210478	20.8712390938	21.7693398397	22.2298016847	23.3162292478	23.4233683529	23.5709296861	24.065850873	29.6571056197	30.0144636909	30.3512788375	30.6189873547	30.9363779251	32.4865235359	33.8136137948	34.3226307358	35.250344175	35.9365331929
0.3376964	1.6306064384	1.7866229926	2.4365812135	3.9792188536	4.0390558355	4.1292350759	4.5063821615	5.4216796014	5.8454196143	6.9044482273	6.9769379628	7.8300319391	8.0336609176	9.3157220515	9.478939609	10.2553379866	10.5806456244	10.7138278662	10.9919648881	11.3797847089	11.9048074818	12.3513038924	12.6264815033	13.5033615113	13.6773543431	15.8955455382	16.3435669086	16.7653917107	20.8732046644	21.7719415542	22.2270317718	23.3159130687	23.4227828519	23.570244065	24.0658680872	29.6571258248	30.0144265508	30.3517640984	30.6185406531	30.9358010407	32.48658701	33.8142914738	34.3233273105	35.2513241589	35.9358205001
0.3412579	1.6213617651	1.7928477247	2.440105126	3.9309208609	4.0434471463	4.1606408215	4.495438365	5.4299233336	5.8461905924	6.8105380082	7.0733228503	7.8272778048	8.0399701855	9.31752666	9.4793515253	10.2526050758	10.5760864973	10.7151450131	10.9909006364	11.3794593359	11.9034359739	12.3455751838	12.6327803961	13.5016240588	13.6775585371	15.8672099515	16.3670401476	16.77520991	20.8675070819	21.7601710941	22.2372037698	23.3144295342	23.4244195718	23.5723634729	24.0655175446	29.6570781539	30.0146050969	30.3512534645	30.6179607763	30.9363013694	32.4829419731	33.8119100591	34.3243411354	35.2467305294	35.9362174655
0.3448194	1.5973271738	1.8077936744	2.450238702	3.8496720135	4.0219038871	4.2257642128	4.4651858218	5.4515316821	5.8478176155	6.6970808663	7.1942024103	7.8230997351	8.0565360408	9.3229962832	9.4803957488	10.2444349978	10.5635920115	10.7182648288	10.9876266732	11.3785159471	11.8994342488	12.3298717423	12.6499075347	13.4965562675	13.6781427148	15.7955688408	16.4241054219	16.804598485	20.8505689314	21.7273123806	22.2652076663	23.3100052713	23.4293851553	23.578552252	24.0644780328	29.656933559	30.0151384143	30.34970953	30.6162336675	30.9377765496	32.4721577798	33.8045018075	34.3275184335	35.233382617	35.9371279697
