Wave Vector	Branch 1	Branch 2	Branch 3	Branch 4	Branch 5	Branch 6	Branch 7	Branch 8	Branch 9	Branch 10	Branch 11	Branch 12	Branch 13	Branch 14	Branch 15	Branch 16	Branch 17	Branch 18	Branch 19	Branch 20	Branch 21	Branch 22	Branch 23	Branch 24	Branch 25	Branch 26	Branch 27	Branch 28	Branch 29	Branch 30	Branch 31	Branch 32	Branch 33	Branch 34	Branch 35	Branch 36	Branch 37	Branch 38	Branch 39	Branch 40	Branch 41	Branch 42	Branch 43	Branch 44	Branch 45
0.2771046	2.5398507994	2.682575715	3.2280221336	3.4485609583	3.5460672721	4.0677457698	4.800122558	4.9996134525	5.0647715611	5.2703307574	5.3711612521	5.6704176262	5.9290890921	6.0411709105	6.4397975468	6.6030147648	8.031217171	8.2017958075	8.6538862401	8.8834510796	9.7575522076	10.1560547242	10.2407002047	10.4695179623	10.5866579011	11.1152599724	11.5257275396	12.3028405739	12.4475493245	12.9321261315	14.1141166785	14.4465160073	15.1390426794	15.7468642754	15.8328347875	15.9310721422	18.2746699028	18.4479661	18.6583943419	19.2002577491	21.3646964916	21.960908341	21.9984177168	22.2064486499	23.0875088894
0.2771778	2.5398361244	2.6825718419	3.2280762131	3.4486019556	3.5461236766	4.0677576192	4.8001711558	4.9997314831	5.0647638055	5.2703220875	5.371263313	5.6704587296	5.9290634908	6.0411421966	6.4397866992	6.6029597088	8.0311724068	8.2016938078	8.6539216817	8.8833401655	9.7574626608	10.1563961801	10.2401824552	10.4694660884	10.5865902182	11.1153450922	11.525746654	12.302878853	12.4475099551	12.9321440199	14.1141493868	14.4465139004	15.1390400089	15.7469114631	15.8327686081	15.9310589399	18.274652718	18.4479462353	18.6583860032	19.2002688162	21.3646957503	21.9609378296	21.9984487196	22.2064601401	23.0875379381
0.2772509	2.5398220016	2.682568194	3.2281279908	3.4486412128	3.5461776773	4.0677689656	4.8002176859	4.9998445947	5.0647562937	5.270313753	5.3713610882	5.6704981355	5.9290388402	6.0411147709	6.4397762993	6.6029070021	8.0311295396	8.201596147	8.6539556767	8.8832339121	9.7573769018	10.1567273853	10.2396824119	10.4694164432	10.5865254107	11.1154266005	11.5257649698	12.3029155107	12.4474722501	12.9321611605	14.1141807084	14.4465118794	15.139037453	15.7469567551	15.8327050889	15.931046346	18.2746362633	18.4479272154	18.6583780189	19.2002794125	21.3646950365	21.9609660513	21.9984784126	22.2064711428	23.0875657514
0.2773240	2.5398084405	2.6825647633	3.2281774667	3.4486787295	3.5462292748	4.067779809	4.8002621483	4.9999527742	5.0647490365	5.2703057583	5.3714545701	5.6705358374	5.9290151583	6.041088625	6.4397663491	6.6028566439	8.0310885705	8.2015028251	8.6539882173	8.883132327	9.7572949338	10.157047901	10.2392005198	10.469369024	10.5864634792	11.1155044958	11.5257824852	12.302950546	12.4474362108	12.9321775513	14.1142106426	14.4465099447	15.1390350118	15.747000137	15.8326442499	15.9310343543	18.2746205389	18.4479090405	18.6583703892	19.2002895379	21.3646943507	21.9609930077	21.9985067945	22.2064816576	23.0875923292
0.2773971	2.5397954501	2.6825615424	3.2282246408	3.4487145049	3.5462784694	4.0677901492	4.8003045429	5.000056009	5.0647420444	5.2702981075	5.3715437517	5.6705718289	5.9289924621	6.0410637505	6.4397568502	6.6028086332	8.0310495004	8.2014138424	8.6540192957	8.8830354175	9.7572167594	10.1573572864	10.2387372256	10.4693238279	10.5864044242	11.1155787769	11.5257991983	12.302983958	12.4474018386	12.9321931908	14.1142391887	14.4465080969	15.139032685	15.7470415954	15.8325861101	15.9310229591	18.2746055448	18.4478917105	18.658363114	19.2002991925	21.3646936935	21.9610187004	21.9985338641	22.2064916845	23.0876176715
0.2774702	2.5397830389	2.6825585241	3.2282695133	3.4487485387	3.5463252616	4.0677999859	4.8003448697	5.0001542871	5.0647353273	5.2702908047	5.3716286261	5.6706061039	5.9289707679	6.0410401399	6.4397478042	6.6027629694	8.0310123302	8.201329199	8.6540489047	8.8829431905	9.7571423813	10.1576551005	10.2382929756	10.4692808525	10.5863482463	11.1156494424	11.5258151073	12.3030157458	12.4473691348	12.9322080774	14.1142663462	14.4465063364	15.1390304725	15.747081117	15.8325306879	15.9310121548	18.2745912814	18.4478752256	18.6583561934	19.2003083761	21.3646930652	21.9610431306	21.9985596204	22.2065012232	23.0876417782
0.2775434	2.5397712151	2.6825557015	3.2283120842	3.4487808302	3.5463696517	4.0678093191	4.8003831286	5.0002475968	5.064728895	5.2702838537	5.3717091868	5.6706386566	5.9289500913	6.0410177855	6.4397392127	6.6027196518	8.0309770609	8.2012488953	8.6540770374	8.8828556527	9.7570718022	10.1579409039	10.2378682145	10.4692400954	10.586294946	11.1157164912	11.5258302105	12.3030459085	12.4473381007	12.9322222096	14.1142921145	14.4465046636	15.1390283742	15.7471186893	15.8324780008	15.9310019362	18.2745777486	18.4478595858	18.6583496274	19.2003170888	21.3646924664	21.9610662999	21.9985840622	22.2065102737	23.0876646491
0.2776165	2.5397599864	2.6825530683	3.2283523535	3.448811379	3.5464116403	4.0678181486	4.8004193197	5.0003359272	5.0647227565	5.2702772579	5.3717854276	5.6706694816	5.9289304471	6.0409966804	6.4397310772	6.6026786796	8.0309436932	8.2011729313	8.6541036872	8.8827728105	9.7570050243	10.1582142606	10.2374633835	10.4692015542	10.5862445239	11.1157799222	11.5258445063	12.3030744454	12.4473087374	12.932235586	14.114316493	14.4465030789	15.13902639	15.7471543003	15.8324280653	15.9309922982	18.2745649465	18.4478447911	18.6583434162	19.2003253306	21.3646918976	21.9610882095	21.9986071885	22.2065188358	23.0876862842
0.2776896	2.5397493603	2.6825506182	3.2283903214	3.4488401846	3.5464512275	4.0678264743	4.8004534428	5.0004192676	5.0647169208	5.2702710209	5.3718573428	5.6706985735	5.9289118493	6.0409768177	6.439723399	6.6026400523	8.0309122281	8.2011013072	8.6541288478	8.8826946697	9.7569420502	10.1584747395	10.237078918	10.4691652268	10.5861969805	11.1158397343	11.5258579933	12.3031013557	12.447281046	12.9322482052	14.1143394812	14.4465015828	15.1390245197	15.7471879387	15.8323808974	15.9309832362	18.2745528754	18.4478308416	18.6583375596	19.2003331015	21.364691359	21.9611088606	21.9986289985	22.2065269093	23.0877066834
0.2777627	2.5397393435	2.6825483456	3.228425988	3.4488672467	3.5464884138	4.0678342961	4.800485498	5.0004976082	5.0647113961	5.2702651458	5.3719249268	5.6707259274	5.9288943114	6.0409581911	6.4397161796	6.6026037691	8.0308826661	8.2010340231	8.6541525134	8.8826212361	9.7568828818	10.158721917	10.2367152462	10.4691311112	10.5861523161	11.1158959264	11.52587067	12.3031266387	12.4472550276	12.932260066	14.1143610786	14.4465001755	15.1390227634	15.7472195937	15.8323365121	15.9309747457	18.2745415354	18.4478177373	18.6583320579	19.2003404015	21.3646908511	21.9611282543	21.9986494911	22.2065344941	23.0877258467
0.2778358	2.5397299425	2.6825462449	3.2284593531	3.4488925647	3.5465231994	4.0678416138	4.8005154852	5.0005709394	5.0647061903	5.2702596356	5.3719881746	5.6707515387	5.9288778458	6.0409407947	6.43970942	6.6025698295	8.030855008	8.2009710794	8.6541746784	8.8825525151	9.7568275212	10.1589553788	10.2363727865	10.4690992054	10.5861105313	11.1159484977	11.525882535	12.3031502937	12.4472306832	12.9322711671	14.1143812848	14.4464988573	15.1390211207	15.7472492549	15.8322949234	15.9309668224	18.2745309264	18.4478054782	18.6583269109	19.2003472305	21.3646903742	21.9611463918	21.9986686656	22.2065415902	23.0877437739
0.2779090	2.5397211636	2.6825443112	3.228490417	3.4489161383	3.5465555847	4.0678484273	4.8005434044	5.0006392526	5.0647013108	5.2702544933	5.3720470814	5.6707754029	5.9288624643	6.0409246227	6.4397031215	6.6025382329	8.0308292546	8.2009124759	8.6541953376	8.8824885115	9.7567759703	10.1591747225	10.2360519453	10.4690695077	10.5860716265	11.1159974472	11.5258935872	12.3031723201	12.4472080136	12.9322815075	14.1144000993	14.4464976287	15.1390195918	15.7472769129	15.8322561446	15.9309594626	18.2745210487	18.4477940644	18.6583221187	19.2003535886	21.3646899288	21.961163274	21.9986865211	22.2065481973	23.087760465
0.2779821	2.5397130122	2.6825425396	3.2285191797	3.4489379672	3.54658557	4.0678547366	4.8005692557	5.0007025392	5.0646967645	5.2702497213	5.3721016425	5.670797516	5.9288481778	6.0409096699	6.4396972852	6.6025089789	8.0308054063	8.200858213	8.6542144861	8.8824292301	9.7567282309	10.1593795595	10.2357531148	10.4690420164	10.586035602	11.1160427741	11.5259038254	12.3031927172	12.4471870198	12.9322910861	14.1144175218	14.44649649	15.1390181765	15.7473025587	15.8322201882	15.9309526625	18.2745119023	18.447783496	18.6583176815	19.2003594757	21.3646895151	21.961178902	21.998703057	22.2065543155	23.08777592
0.2780552	2.5397054936	2.6825409259	3.2285456412	3.448958051	3.5466131555	4.0678605414	4.8005930389	5.0007607917	5.0646925578	5.2702453221	5.372151854	5.6708178742	5.9288349966	6.0408959314	6.4396919121	6.6024820669	8.0307834638	8.2008082907	8.6542321194	8.8823746753	9.7566843047	10.1595695174	10.2354766705	10.4690167301	10.5860024581	11.1160844777	11.5259132485	12.3032114846	12.4471677026	12.9322999019	14.1144335518	14.4464954413	15.1390168746	15.7473261838	15.8321870656	15.9309464188	18.2745034873	18.4477737729	18.6583135991	19.2003648919	21.3646891334	21.9611932765	21.9987182725	22.2065599445	23.0877901388
0.2781283	2.5396986127	2.682539466	3.2285698015	3.4489763894	3.5466383415	4.0678658418	4.800614754	5.0008140028	5.0646886967	5.2702412979	5.372197712	5.6708364738	5.92882293	6.0408834028	6.439687003	6.6024574966	8.0307634276	8.200762709	8.6542482333	8.8823248509	9.7566441931	10.1597442429	10.235222969	10.4689936472	10.5859721953	11.1161225573	11.5259218554	12.3032286217	12.4471500627	12.9323079541	14.1144481891	14.4464944829	15.1390156863	15.7473477807	15.8321567874	15.9309407284	18.2744958038	18.4477648953	18.6583098716	19.2003698372	21.364688784	21.9612063983	21.998732167	22.2065650844	23.0878031214
0.2782014	2.5396923739	2.6825381562	3.2285916607	3.4489929821	3.5466611281	4.0678706376	4.8006344011	5.0008621661	5.0646851868	5.2702376509	5.3722392131	5.6708533118	5.9288119865	6.0408720798	6.439682559	6.6024352676	8.0307452981	8.2007214682	8.6542628241	8.8822797606	9.7566078974	10.1599034033	10.2349923457	10.4689727665	10.5859448137	11.1161570121	11.5259296454	12.3032441281	12.4471341007	12.9323152419	14.1144614332	14.4464936151	15.1390146112	15.7473673422	15.8321293634	15.9309355885	18.2744888518	18.447756863	18.658306499	19.2003743114	21.3646884671	21.9612182683	21.99874474	22.206569735	23.0878148676
0.2782746	2.5396867811	2.6825369932	3.2286112189	3.449007829	3.5466815155	4.0678749289	4.8006519801	5.0009052757	5.0646820328	5.2702343828	5.372276354	5.6708683853	5.9288021741	6.0408619588	6.4396785806	6.6024153794	8.0307290758	8.2006845683	8.6542758882	8.8822394079	9.7565754191	10.1600466897	10.234785112	10.4689540869	10.5859203137	11.1161878417	11.5259366176	12.3032580034	12.4471198174	12.9323217645	14.1144732841	14.4464928381	15.1390136496	15.7473848619	15.8321048023	15.9309309964	18.2744826315	18.4477496761	18.6583034814	19.2003783147	21.364688183	21.9612288869	21.9987559909	22.2065738962	23.0878253775
0.2783477	2.5396818379	2.682535974	3.228628476	3.4490209296	3.5466995041	4.0678787154	4.8006674911	5.0009433261	5.0646792394	5.2702314952	5.372309132	5.6708816915	5.9287934996	6.0408530364	6.4396750687	6.6023978317	8.0307147612	8.2006520094	8.6542874227	8.8822037955	9.7565467591	10.1601738186	10.2346015537	10.4689376074	10.5858986955	11.1162150455	11.5259427712	12.3032702472	12.4471072131	12.9323275212	14.1144837412	14.4464921521	15.1390128011	15.7474003341	15.8320831121	15.93092695	18.2744771428	18.4477433348	18.6583008187	19.2003818471	21.3646879318	21.961238255	21.9987659192	22.2065775681	23.0878346511
0.2784208	2.5396775474	2.682535096	3.2286434322	3.4490322839	3.5467150938	4.0678819972	4.8006809339	5.0009763128	5.0646768104	5.2702289898	5.3723375446	5.6708932283	5.9287859693	6.0408453097	6.4396720238	6.6023826243	8.0307023544	8.2006237915	8.6542974248	8.8821729261	9.7565219184	10.1602845342	10.2344419286	10.4689233269	10.5858799592	11.1162386231	11.5259481057	12.3032808591	12.4470962884	12.9323325116	14.1144928046	14.4464915572	15.1390120659	15.7474137537	15.8320642998	15.9309234472	18.2744723858	18.4477378389	18.6582985111	19.2003849084	21.3646877138	21.9612463729	21.9987745246	22.2065807504	23.0878426882
0.2784939	2.5396739124	2.682534357	3.2286560873	3.4490418917	3.5467282849	4.0678847741	4.8006923086	5.0010042315	5.0646747492	5.2702268676	5.3723615897	5.6709029935	5.9287795883	6.040838776	6.4396694465	6.602369757	8.0306918559	8.2005999148	8.6543058921	8.882146802	9.756500898	10.1603786107	10.2343064642	10.4689112448	10.5858641052	11.116258574	11.5259526204	12.3032898389	12.4470870437	12.932336735	14.1145004739	14.4464910536	15.1390114439	15.7474251162	15.8320483714	15.9309204863	18.2744683606	18.4477331885	18.6582965584	19.2003874988	21.3646875291	21.9612532412	21.9987818066	22.2065834433	23.0878494889
0.2785670	2.5396709352	2.6825337549	3.2286664415	3.4490497529	3.5467390775	4.0678870463	4.8007016152	5.0010270788	5.0646730588	5.2702251299	5.3723812654	5.6709109856	5.9287743614	6.0408334333	6.4396673371	6.6023592294	8.0306832659	8.2005803792	8.6543128226	8.8821254251	9.7564836984	10.1604558535	10.2341953566	10.4689013603	10.5858511335	11.1162748979	11.5259563149	12.3032971864	12.4470794795	12.9323401912	14.114506749	14.4464906414	15.139010935	15.747434418	15.832035332	15.9309180657	18.2744650672	18.4477293836	18.6582949608	19.2003896183	21.3646873777	21.9612588601	21.9987877651	22.2065856466	23.0878550532
0.2786402	2.5396686176	2.6825332883	3.2286744947	3.4490558672	3.5467474716	4.0678888135	4.8007088537	5.0010448519	5.0646717416	5.2702237774	5.3723965703	5.6709172031	5.9287702922	6.0408292797	6.4396656962	6.6023510415	8.0306765845	8.2005651848	8.6543182148	8.8821087971	9.7564703204	10.1605161012	10.2341087684	10.4688936729	10.5858410443	11.1162875946	11.5259591888	12.3033029012	12.4470735958	12.9323428796	14.1145116298	14.4464903207	15.1390105392	15.7474416558	15.8320251859	15.9309161843	18.2744625057	18.4477264242	18.6582937181	19.2003912667	21.3646872599	21.9612632301	21.9987923997	22.2065873603	23.0878593809
0.2787133	2.5396669611	2.6825329558	3.228680247	3.4490602346	3.5467534673	4.0678900758	4.800714024	5.0010575486	5.0646707994	5.2702228108	5.3724075032	5.6709216449	5.9287673835	6.0408263138	6.4396645238	6.602345193	8.030671812	8.2005543316	8.6543220672	8.882096919	9.7564607643	10.1605592269	10.2340468273	10.4688881823	10.5858338376	11.1162966638	11.5259612418	12.3033069834	12.4470693931	12.9323448002	14.1145151161	14.4464900916	15.1390102566	15.7474468275	15.8320179364	15.9309148411	18.274460676	18.4477243104	18.6582928305	19.2003924441	21.3646871757	21.9612663513	21.9987957103	22.2065885845	23.0878624722
0.2787864	2.5396659668	2.6825327567	3.2286836984	3.4490628551	3.5467570647	4.0678908333	4.8007171262	5.0010651672	5.0646702336	5.2702222307	5.3724140633	5.6709243103	5.9287656375	6.0408245347	6.4396638203	6.602341684	8.0306689484	8.2005478197	8.654324379	8.8820897918	9.7564550306	10.1605851392	10.2340096256	10.468884888	10.5858295136	11.1163021054	11.5259624737	12.3033094328	12.4470668713	12.9323459525	14.114517208	14.4464899541	15.139010087	15.7474499311	15.8320135857	15.9309140354	18.2744595781	18.447723042	18.658292298	19.2003931506	21.3646871251	21.961268224	21.9987976967	22.2065893189	23.087864327
0.2788595	2.5396656353	2.6825326904	3.2286848488	3.4490637286	3.5467582639	4.0678910857	4.8007181603	5.0010677069	5.0646700449	5.2702220373	5.37241625	5.6709251989	5.9287650554	6.0408239417	6.4396635858	6.6023405144	8.0306679939	8.2005456491	8.6543251497	8.882087416	9.7564531193	10.1605937827	10.2339972189	10.4688837899	10.5858280723	11.1163039192	11.5259628843	12.3033102492	12.4470660307	12.9323463367	14.1145179053	14.4464899082	15.1390100304	15.7474509658	15.8320121353	15.9309137669	18.2744592122	18.4477226193	18.6582921205	19.2003933861	21.3646871083	21.9612688482	21.9987983589	22.2065895638	23.0878649452
0.2789326	2.5396659668	2.6825327567	3.2286836984	3.4490628551	3.5467570647	4.0678908333	4.8007171262	5.0010651672	5.0646702336	5.2702222307	5.3724140633	5.6709243103	5.9287656375	6.0408245347	6.4396638203	6.602341684	8.0306689484	8.2005478197	8.654324379	8.8820897918	9.7564550306	10.1605851392	10.2340096256	10.468884888	10.5858295136	11.1163021054	11.5259624737	12.3033094328	12.4470668713	12.9323459525	14.114517208	14.4464899541	15.139010087	15.7474499311	15.8320135857	15.9309140354	18.2744595781	18.447723042	18.658292298	19.2003931506	21.3646871251	21.961268224	21.9987976967	22.2065893189	23.087864327
0.2790058	2.5396669611	2.6825329558	3.228680247	3.4490602346	3.5467534673	4.0678900758	4.800714024	5.0010575486	5.0646707994	5.2702228108	5.3724075032	5.6709216449	5.9287673835	6.0408263138	6.4396645238	6.602345193	8.030671812	8.2005543316	8.6543220672	8.882096919	9.7564607643	10.1605592269	10.2340468273	10.4688881823	10.5858338376	11.1162966638	11.5259612418	12.3033069834	12.4470693931	12.9323448002	14.1145151161	14.4464900916	15.1390102566	15.7474468275	15.8320179364	15.9309148411	18.274460676	18.4477243104	18.6582928305	19.2003924441	21.3646871757	21.9612663513	21.9987957103	22.2065885845	23.0878624722
0.2790789	2.5396686176	2.6825332883	3.2286744947	3.4490558672	3.5467474716	4.0678888135	4.8007088537	5.0010448519	5.0646717416	5.2702237774	5.3723965703	5.6709172031	5.9287702922	6.0408292797	6.4396656962	6.6023510415	8.0306765845	8.2005651848	8.6543182148	8.8821087971	9.7564703204	10.1605161012	10.2341087684	10.4688936729	10.5858410443	11.1162875946	11.5259591888	12.3033029012	12.4470735958	12.9323428796	14.1145116298	14.4464903207	15.1390105392	15.7474416558	15.8320251859	15.9309161843	18.2744625057	18.4477264242	18.6582937181	19.2003912667	21.3646872599	21.9612632301	21.9987923997	22.2065873603	23.0878593809
0.2791520	2.5396709352	2.6825337549	3.2286664415	3.4490497529	3.5467390775	4.0678870463	4.8007016152	5.0010270788	5.0646730588	5.2702251299	5.3723812654	5.6709109856	5.9287743614	6.0408334333	6.4396673371	6.6023592294	8.0306832659	8.2005803792	8.6543128226	8.8821254251	9.7564836984	10.1604558535	10.2341953566	10.4689013603	10.5858511335	11.1162748979	11.5259563149	12.3032971864	12.4470794795	12.9323401912	14.114506749	14.4464906414	15.139010935	15.747434418	15.832035332	15.9309180657	18.2744650672	18.4477293836	18.6582949608	19.2003896183	21.3646873777	21.9612588601	21.9987877651	22.2065856466	23.0878550532
0.2792251	2.5396739124	2.682534357	3.2286560873	3.4490418917	3.5467282849	4.0678847741	4.8006923086	5.0010042315	5.0646747492	5.2702268676	5.3723615897	5.6709029935	5.9287795883	6.040838776	6.4396694465	6.602369757	8.0306918559	8.2005999148	8.6543058921	8.882146802	9.756500898	10.1603786107	10.2343064642	10.4689112448	10.5858641052	11.116258574	11.5259526204	12.3032898389	12.4470870437	12.932336735	14.1145004739	14.4464910536	15.1390114439	15.7474251162	15.8320483714	15.9309204863	18.2744683606	18.4477331885	18.6582965584	19.2003874988	21.3646875291	21.9612532412	21.9987818066	22.2065834433	23.0878494889
0.2792982	2.5396775474	2.682535096	3.2286434322	3.4490322839	3.5467150938	4.0678819972	4.8006809339	5.0009763128	5.0646768104	5.2702289898	5.3723375446	5.6708932283	5.9287859693	6.0408453097	6.4396720238	6.6023826243	8.0307023544	8.2006237915	8.6542974248	8.8821729261	9.7565219184	10.1602845342	10.2344419286	10.4689233269	10.5858799592	11.1162386231	11.5259481057	12.3032808591	12.4470962884	12.9323325116	14.1144928046	14.4464915572	15.1390120659	15.7474137537	15.8320642998	15.9309234472	18.2744723858	18.4477378389	18.6582985111	19.2003849084	21.3646877138	21.9612463729	21.9987745246	22.2065807504	23.0878426882
0.2793714	2.5396818379	2.682535974	3.228628476	3.4490209296	3.5466995041	4.0678787154	4.8006674911	5.0009433261	5.0646792394	5.2702314952	5.372309132	5.6708816915	5.9287934996	6.0408530364	6.4396750687	6.6023978317	8.0307147612	8.2006520094	8.6542874227	8.8822037955	9.7565467591	10.1601738186	10.2346015537	10.4689376074	10.5858986955	11.1162150455	11.5259427712	12.3032702472	12.4471072131	12.9323275212	14.1144837412	14.4464921521	15.1390128011	15.7474003341	15.8320831121	15.93092695	18.2744771428	18.4477433348	18.6583008187	19.2003818471	21.3646879318	21.961238255	21.9987659192	22.2065775681	23.0878346511
0.2794445	2.5396867811	2.6825369932	3.2286112189	3.449007829	3.5466815155	4.0678749289	4.8006519801	5.0009052757	5.0646820328	5.2702343828	5.372276354	5.6708683853	5.9288021741	6.0408619588	6.4396785806	6.6024153794	8.0307290758	8.2006845683	8.6542758882	8.8822394079	9.7565754191	10.1600466897	10.234785112	10.4689540869	10.5859203137	11.1161878417	11.5259366176	12.3032580034	12.4471198174	12.9323217645	14.1144732841	14.4464928381	15.1390136496	15.7473848619	15.8321048023	15.9309309964	18.2744826315	18.4477496761	18.6583034814	19.2003783147	21.364688183	21.9612288869	21.9987559909	22.2065738962	23.0878253775
0.2795176	2.5396923739	2.6825381562	3.2285916607	3.4489929821	3.5466611281	4.0678706376	4.8006344011	5.0008621661	5.0646851868	5.2702376509	5.3722392131	5.6708533118	5.9288119865	6.0408720798	6.439682559	6.6024352676	8.0307452981	8.2007214682	8.6542628241	8.8822797606	9.7566078974	10.1599034033	10.2349923457	10.4689727665	10.5859448137	11.1161570121	11.5259296454	12.3032441281	12.4471341007	12.9323152419	14.1144614332	14.4464936151	15.1390146112	15.7473673422	15.8321293634	15.9309355885	18.2744888518	18.447756863	18.658306499	19.2003743114	21.3646884671	21.9612182683	21.99874474	22.206569735	23.0878148676
0.2795907	2.5396986127	2.682539466	3.2285698015	3.4489763894	3.5466383415	4.0678658418	4.800614754	5.0008140028	5.0646886967	5.2702412979	5.372197712	5.6708364738	5.92882293	6.0408834028	6.439687003	6.6024574966	8.0307634276	8.200762709	8.6542482333	8.8823248509	9.7566441931	10.1597442429	10.235222969	10.4689936472	10.5859721953	11.1161225573	11.5259218554	12.3032286217	12.4471500627	12.9323079541	14.1144481891	14.4464944829	15.1390156863	15.7473477807	15.8321567874	15.9309407284	18.2744958038	18.4477648953	18.6583098716	19.2003698372	21.364688784	21.9612063983	21.998732167	22.2065650844	23.0878031214
0.2796638	2.5397054936	2.6825409259	3.2285456412	3.448958051	3.5466131555	4.0678605414	4.8005930389	5.0007607917	5.0646925578	5.2702453221	5.372151854	5.6708178742	5.9288349966	6.0408959314	6.4396919121	6.6024820669	8.0307834638	8.2008082907	8.6542321194	8.8823746753	9.7566843047	10.1595695174	10.2354766705	10.4690167301	10.5860024581	11.1160844777	11.5259132485	12.3032114846	12.4471677026	12.9322999019	14.1144335518	14.4464954413	15.1390168746	15.7473261838	15.8321870656	15.9309464188	18.2745034873	18.4477737729	18.6583135991	19.2003648919	21.3646891334	21.9611932765	21.9987182725	22.2065599445	23.0877901388
0.2797370	2.5397130122	2.6825425396	3.2285191797	3.4489379672	3.54658557	4.0678547366	4.8005692557	5.0007025392	5.0646967645	5.2702497213	5.3721016425	5.670797516	5.9288481778	6.0409096699	6.4396972852	6.6025089789	8.0308054063	8.200858213	8.6542144861	8.8824292301	9.7567282309	10.1593795595	10.2357531148	10.4690420164	10.586035602	11.1160427741	11.5259038254	12.3031927172	12.4471870198	12.9322910861	14.1144175218	14.44649649	15.1390181765	15.7473025587	15.8322201882	15.9309526625	18.2745119023	18.447783496	18.6583176815	19.2003594757	21.3646895151	21.961178902	21.998703057	22.2065543155	23.08777592
0.2798101	2.5397211636	2.6825443112	3.228490417	3.4489161383	3.5465555847	4.0678484273	4.8005434044	5.0006392526	5.0647013108	5.2702544933	5.3720470814	5.6707754029	5.9288624643	6.0409246227	6.4397031215	6.6025382329	8.0308292546	8.2009124759	8.6541953376	8.8824885115	9.7567759703	10.1591747225	10.2360519453	10.4690695077	10.5860716265	11.1159974472	11.5258935872	12.3031723201	12.4472080136	12.9322815075	14.1144000993	14.4464976287	15.1390195918	15.7472769129	15.8322561446	15.9309594626	18.2745210487	18.4477940644	18.6583221187	19.2003535886	21.3646899288	21.961163274	21.9986865211	22.2065481973	23.087760465
0.2798832	2.5397299425	2.6825462449	3.2284593531	3.4488925647	3.5465231994	4.0678416138	4.8005154852	5.0005709394	5.0647061903	5.2702596356	5.3719881746	5.6707515387	5.9288778458	6.0409407947	6.43970942	6.6025698295	8.030855008	8.2009710794	8.6541746784	8.8825525151	9.7568275212	10.1589553788	10.2363727865	10.4690992054	10.5861105313	11.1159484977	11.525882535	12.3031502937	12.4472306832	12.9322711671	14.1143812848	14.4464988573	15.1390211207	15.7472492549	15.8322949234	15.9309668224	18.2745309264	18.4478054782	18.6583269109	19.2003472305	21.3646903742	21.9611463918	21.9986686656	22.2065415902	23.0877437739
0.2799563	2.5397393435	2.6825483456	3.228425988	3.4488672467	3.5464884138	4.0678342961	4.800485498	5.0004976082	5.0647113961	5.2702651458	5.3719249268	5.6707259274	5.9288943114	6.0409581911	6.4397161796	6.6026037691	8.0308826661	8.2010340231	8.6541525134	8.8826212361	9.7568828818	10.158721917	10.2367152462	10.4691311112	10.5861523161	11.1158959264	11.52587067	12.3031266387	12.4472550276	12.932260066	14.1143610786	14.4465001755	15.1390227634	15.7472195937	15.8323365121	15.9309747457	18.2745415354	18.4478177373	18.6583320579	19.2003404015	21.3646908511	21.9611282543	21.9986494911	22.2065344941	23.0877258467
0.2800294	2.5397493603	2.6825506182	3.2283903214	3.4488401846	3.5464512275	4.0678264743	4.8004534428	5.0004192676	5.0647169208	5.2702710209	5.3718573428	5.6706985735	5.9289118493	6.0409768177	6.439723399	6.6026400523	8.0309122281	8.2011013072	8.6541288478	8.8826946697	9.7569420502	10.1584747395	10.237078918	10.4691652268	10.5861969805	11.1158397343	11.5258579933	12.3031013557	12.447281046	12.9322482052	14.1143394812	14.4465015828	15.1390245197	15.7471879387	15.8323808974	15.9309832362	18.2745528754	18.4478308416	18.6583375596	19.2003331015	21.364691359	21.9611088606	21.9986289985	22.2065269093	23.0877066834
0.2801025	2.5397599864	2.6825530683	3.2283523535	3.448811379	3.5464116403	4.0678181486	4.8004193197	5.0003359272	5.0647227565	5.2702772579	5.3717854276	5.6706694816	5.9289304471	6.0409966804	6.4397310772	6.6026786796	8.0309436932	8.2011729313	8.6541036872	8.8827728105	9.7570050243	10.1582142606	10.2374633835	10.4692015542	10.5862445239	11.1157799222	11.5258445063	12.3030744454	12.4473087374	12.932235586	14.114316493	14.4465030789	15.13902639	15.7471543003	15.8324280653	15.9309922982	18.2745649465	18.4478447911	18.6583434162	19.2003253306	21.3646918976	21.9610882095	21.9986071885	22.2065188358	23.0876862842
0.2801757	2.5397712151	2.6825557015	3.2283120842	3.4487808302	3.5463696517	4.0678093191	4.8003831286	5.0002475968	5.064728895	5.2702838537	5.3717091868	5.6706386566	5.9289500913	6.0410177855	6.4397392127	6.6027196518	8.0309770609	8.2012488953	8.6540770374	8.8828556527	9.7570718022	10.1579409039	10.2378682145	10.4692400954	10.586294946	11.1157164912	11.5258302105	12.3030459085	12.4473381007	12.9322222096	14.1142921145	14.4465046636	15.1390283742	15.7471186893	15.8324780008	15.9310019362	18.2745777486	18.4478595858	18.6583496274	19.2003170888	21.3646924664	21.9610662999	21.9985840622	22.2065102737	23.0876646491
